"","carb","arom15","arom16","trough16","acids","aliph28","trough28","aliph29"
"61",0.112463949745982,0.000916502315390017,0.0272744660183138,NA,0.015537495011891,0.00553917411294747,NA,0.0195324955646779
"62",0.0935953539360985,0.000735569431661135,0.033128603061892,NA,0.0128794677142751,0.00360919515393778,NA,0.0180061214687596
"63",0.0927786658636379,0.000913756654023628,0.0329010610862802,NA,0.0122616849178635,0.00461606489613604,NA,0.0201039647210204
"64",0.0797203883314322,0.00081148108346186,0.0339286865029308,NA,0.0145693574954566,0.00776333968628272,NA,0.0237263536136957
"65",0.0796016183125166,6.718927683305e-06,0.034689857188617,NA,0.010908292467078,0.00685429450342185,NA,0.0206760402329482
"66",0.0742548130008462,0.00087947994770329,0.0372589190127979,NA,0.00969719989022669,0.00741295079238473,NA,0.0248462355884526
"67",0.0769598255898825,0.00102925524078229,0.0417046601579991,NA,0.0155193272576525,0.01355214629948,NA,0.0337530613859821
"68",0.0596857961979916,0.00153888115052273,0.0399689328714677,NA,0.0161933105589714,0.0108372502522778,NA,0.024995928471245
"69",0.0681621727929705,0.00262353069619926,0.042745348414335,NA,0.0185778141583437,0.0114627820773111,NA,0.0305992170125415
"70",0.0756871180198512,0.00375390896290094,0.0404849841379549,NA,0.0150694013775627,0.0103013532489967,NA,0.0301543799944545
"71",0.0705526360395422,0.00325767679452481,0.0422745248516354,NA,0.0132264374228682,0.0108769144739947,NA,0.0311040289152683
"1",0.110231870652304,0.000417266179464632,0.0344367230326616,NA,0.0178424565140935,0.00544894005512846,NA,0.0222855656990482
"2",0.115530775328903,0.000612513448412684,0.0285820936120571,NA,0.0191182686654297,0.0045547402662857,NA,0.0175347009873309
"3",0.105083138003665,0.000545593898425007,0.0372141388364844,NA,0.0197672874112316,0.00690801618237966,NA,0.022386574764301
"4",0.0999570531468648,0.000304680952239975,0.0375293384988141,NA,0.0154071795319713,0.00584965034531847,NA,0.0204284954885468
"5",0.0734574792491634,0.00024001068242037,0.0355320453340188,NA,0.0138573637232629,0.00970085233029149,NA,0.0263923829040632
"6",0.0605002117637241,0.00021578332486973,0.0385787535321574,NA,0.0177286651177812,0.0126828062157346,NA,0.0374910267700627
"7",0.0703526457529911,0.000551050201082769,0.0378884645012138,NA,0.0162278378142367,0.0110308987423519,NA,0.0318443131126448
"8",0.0881025274522999,0.000489920153301843,0.0382417885773233,NA,0.015313678401891,0.00767896947616703,NA,0.0222982067733737
"167",0.0627293837520617,0.000335184877276607,0.0430788610689539,NA,0.0291463234293047,0.0103629653979096,NA,0.0214552041465355
"168",0.0226174900481617,-4.25247741845166e-05,0.0482300038835045,NA,0.0403253171842996,0.0106184188449963,NA,0.0230989779703695
"169",0.0182093572705571,0.000163171541141588,0.0497685430825621,NA,0.0413231411882827,0.0119180541951061,NA,0.0266152034250778
"170",0.0203656277225067,0.000255142785030821,0.0519332661259235,NA,0.0443675946778058,0.0120017282856993,NA,0.0267144915474774
"171",0.0174317003376057,0.000732657320247592,0.0575449972945813,NA,0.0440082526964888,0.00971433114791918,NA,0.0272373369969023
"172",0.0220847152221589,0.00101653445135457,0.0557101857718154,NA,0.0498140356101641,0.0118971368007506,NA,0.0292286279990627
"173",0.0205838986250426,0.00116584200531611,0.0545206336716706,NA,0.0491357896469273,0.0116589788853779,NA,0.0282417840531375
"174",0.0231644404747534,0.00125424711426545,0.0533397685668687,NA,0.0506959878430459,0.0152114274494253,NA,0.0366003120904234
"175",0.0218088584883446,0.00132557600151433,0.0545258325175402,NA,0.0523150492938277,0.0150055494430119,NA,0.0379757774602597
"176",0.0179332163458824,0.00135120415497861,0.0525780685364665,NA,0.0484302345361301,0.0137022970218801,NA,0.0337947781774203
"177",0.0124173036804599,0.000459749742112496,0.0493328607549398,NA,0.0399629386807634,0.0103935201089577,NA,0.0224780411816214
"178",0.0123018241008332,0.00110966613819698,0.0520266801376123,NA,0.0446520768570884,0.0105546390802567,NA,0.0259201688621352
"179",0.015146429994044,0.00147454613307814,0.0531195266032634,NA,0.0470292412740011,0.0115927311040036,NA,0.0292259474907215
"180",0.00977630150447142,0.00140530188139524,0.0515822127841954,NA,0.0416097066243256,0.0109071083637157,NA,0.0304412507457161
"181",0.0165501465779228,0.00175730779605543,0.0486290720376261,NA,0.0346027438387023,0.0104711574493591,NA,0.0249771908111281
"182",0.00715199164818232,0.000599497807123167,0.0506467351945634,NA,0.0455284197585949,0.0207968446290016,NA,0.0517735313633955
"183",0.00246200144297544,0.000607342644403761,0.0585791225943421,NA,0.041402356927892,0.0116531643743122,NA,0.0315557211958382
"184",0.100316593790111,0.0015967021937971,0.0429159173401901,NA,0.00634578858970572,0.00598752692898315,NA,0.0231962805225094
"185",0.0912958710549034,0.00200081409872935,0.04224876657231,NA,0.00598099212562201,0.00616176337896219,NA,0.0194002291537682
"186",0.0813551089435754,0.00167797297046656,0.0416773727932754,NA,0.0074406400200147,0.00636003588735214,NA,0.0198203556963285
"187",0.0894274618505658,0.00227745570647595,0.0427099453867301,NA,0.00642283724494681,0.0087242856339977,NA,0.0260834261126086
"188",0.0781046660835044,0.00324973984995393,0.0435207174430586,NA,0.0026922811777412,0.0080258101661682,NA,0.0256008246913448
"189",0.077857282486455,0.00364088265329658,0.0345860340039277,NA,0.00432445794799637,0.0125157480876684,NA,0.0358105055111379
"190",0.0673201924881772,0.00341562124742567,0.0396376366000077,NA,0.00470142295101923,0.0107272010327122,NA,0.0300675093642713
"191",0.0693370919288502,0.00347750512907394,0.042017118229676,NA,0.00398354007155498,0.0117080929426533,NA,0.0318025419542203
"192",0.0553666656023594,0.00376409584675183,0.0433583337523802,NA,0.00605471936260698,0.00784411787961544,NA,0.0206918578560358
"193",0.0617372770670073,0.00357604920877731,0.0478323280753081,NA,0.00454983918040786,0.00928623017180843,NA,0.0263764001525246
"194",0.0523742428871299,0.00340604350151777,0.0437128840109064,NA,0.00445731584829272,0.00765882738970235,NA,0.0228621953125862
"195",0.0483091790973232,0.00225247464329268,0.0448899653356068,NA,0.00467869484118641,0.00797950832688349,NA,0.0247589209303996
"196",0.0471264146117593,0.00347154956953019,0.0475709052492068,NA,0.00656145792688268,0.00773140404955109,NA,0.0202138395243158
"197",0.047365840640774,0.00363391209418785,0.0424716848762655,NA,0.00554177866864393,0.00629223577670247,NA,0.0168736428763979
"198",0.0456479115558841,0.00359767906674007,0.0391752874004932,NA,0.00415400914301201,0.00684652080083087,NA,0.0199203614738679
"199",0.0507418490257654,0.00426301636369947,0.0366216373551273,NA,0.00324920958153737,0.00641349776045634,NA,0.0196098777607622
"200",0.0543453884306533,0.00357896119512769,0.0423329452431537,NA,0.00456251404078833,0.0104603103597584,NA,0.0249294614621272
"201",0.0492373687928883,0.00199529921910626,0.0428269525366484,NA,0.00366343412616696,0.00746655178387625,NA,0.0214074302562145
"202",0.0538968569448001,0.00265793311383613,0.0438365420139698,NA,0.00422541748563532,0.00930638850616788,NA,0.021675448666212
"203",0.0497566539855666,0.00423568086460224,0.0436166593939458,NA,0.00507583003740202,0.00751466548905274,NA,0.0206638253152979
"204",0.0337057750602438,0.00261802831262481,0.0485110285656191,NA,0.00487658657363479,0.00600825058797935,NA,0.0174485278931009
"205",0.0404052814560562,0.0025070253284832,0.049708309132965,NA,0.00698899067982292,0.006605282666921,NA,0.0197474183388677
"206",0.0624251837945498,0.00252424598488927,0.0422321231652903,NA,0.0055897765215482,0.00691112323214094,NA,0.0191834664462831
"207",0.0361135000761695,0.00334716695733527,0.0399041992886699,NA,0.00330073433245872,0.00529030757074173,NA,0.0153464230397374
"208",0.0428713434916508,0.00365887382187491,0.0422568320409746,NA,0.00375879541970916,0.00747041417430476,NA,0.0210251019374018
"209",0.0290436942597373,0.00243966629572821,0.0485509032719194,NA,0.00259900121050093,0.00725269805111181,NA,0.0193103118801389
"210",0.037717713884237,0.00389217032994944,0.0380319455408341,NA,0.0114373693707028,0.00593396189537992,NA,0.0211747661692671
"211",0.0680460281951534,0.00318602015497511,0.0439706019693322,NA,0.00642442695480706,0.00753471446362001,NA,0.0252675839750886
"212",0.0456078434460175,0.00236715602016267,0.0437357926248532,NA,0.0033933800663917,0.00888776133593194,NA,0.0254017830143905
"213",0.0471658042657823,0.00323196036652842,0.0435678086858702,NA,0.00459111318819163,0.012339883815894,NA,0.0308529758099715
"214",0.0487919248134716,0.00339228849533489,0.0423803764163508,NA,0.00412499006365525,0.0117814927336433,NA,0.0283381933186969
"215",0.0432283221749047,0.00277158689796099,0.0402211225053651,NA,0.00314823492147241,0.00799892595236296,NA,0.0215076114844813
"216",0.0458491498666408,0.00326325994431612,0.0447728817123853,NA,0.00381672070460991,0.00901641858683306,NA,0.0221782342181877
"217",0.0528720800374288,0.00286556224290792,0.0390446281164137,NA,0.00294091632738109,0.00605450217865468,NA,0.0182435093364846
"218",0.050868847039213,0.00189156814704727,0.0449760336774,NA,0.00219424551795153,0.0102619042663356,NA,0.0272114159519819
"219",0.0387205600734358,0.00188186555274147,0.0497307838616079,NA,0.00311286353587846,0.007415575860292,NA,0.0203442662736549
"220",0.0394559209755565,0.00172187217376923,0.0490179140595026,NA,0.00347466726558861,0.00666372876381919,NA,0.0194816128475299
"221",0.0395251990147997,0.00267871301892943,0.0433763196982746,NA,0.00304757527669515,0.00890870881937298,NA,0.0245659827223111
"222",0.0487882617521711,0.00292048695608681,0.0413920367014703,NA,0.00378560280140772,0.00675687455567801,NA,0.0189662908077565
"223",0.0342105043980965,0.00184662712008204,0.0490118494488842,NA,0.0039405542096504,0.00712269859577177,NA,0.0205050797051252
"224",0.0274705044926493,0.0022933593291028,0.0497650549799415,NA,0.00360309996748598,0.00587978781871905,NA,0.0177317159818767
"225",0.0205626921720559,0.00143201121280146,0.0484676156978352,NA,0.00121648575518823,0.0054300881915983,NA,0.0155319699330108
"226",0.0374782143425593,0.00208771207847573,0.045683768197003,NA,0.00305583377674425,0.00724035282462527,NA,0.0218804433662202
"227",0.0268555619234196,0.00217544348622755,0.0475335863102015,NA,0.00108053843778888,0.00489992031851819,NA,0.0146484575800054
