"","carb","arom15","arom16","trough16","acids","aliph28","trough28","aliph29"
"61",0.142713717169481,0.00313091780942473,0.03668284668447,NA,0.0184773602248334,0.0356369100438708,NA,0.0628069822809221
"62",0.118247975270066,0.00371082735803657,0.0454891565004129,NA,0.0159545044765832,0.031106998742545,NA,0.0633335751468441
"63",0.120302148941795,0.00397979091889264,0.0454486847339031,NA,0.015055083824067,0.0348619902942993,NA,0.0700773560246586
"64",0.119160265117164,0.0104886677449945,0.0634286862953977,NA,0.0223329297469566,0.0443449774902042,NA,0.0735390695937114
"65",0.116462300395419,0.00870479848036572,0.0645295029740192,NA,0.0181027046429021,0.0447451557782239,NA,0.0720685822321189
"66",0.110058248555072,0.0144314197201852,0.0760192364833163,NA,0.0186864187459416,0.0414807897443778,NA,0.0761123140811297
"67",0.135568623360561,0.0147688119382867,0.0862355987560812,NA,0.0260132202380321,0.0524078406949337,NA,0.0871354466987066
"68",0.105780421166929,0.0123935204664491,0.0762579272026125,NA,0.0259302457326319,0.053568583753316,NA,0.0728039421188577
"69",0.135145652778374,0.020510079925627,0.0909113256149117,NA,0.0328068212369467,0.0494822798642504,NA,0.081349085728844
"70",0.142633354663607,0.0197278252594287,0.079652852299477,NA,0.0254694999485891,0.0460663598143191,NA,0.0846417150194534
"71",0.137162026438215,0.0215863839240877,0.0911813168931407,NA,0.0251135223392795,0.0468174690639074,NA,0.0859649949357798
"1",0.142611515457562,0.0032378756683,0.0468936074576843,NA,0.0214678850003483,0.0385612369199036,NA,0.0745764634251609
"2",0.14469402883647,0.00317070517426707,0.0372722454991755,NA,0.0221137309114916,0.0393874356163227,NA,0.0707378383914799
"3",0.142347476292817,0.0059924619121754,0.0574919488363881,NA,0.0250401897394871,0.0406954126321297,NA,0.071307927354133
"4",0.136453783707331,0.00920820394861167,0.0668744481598071,NA,0.0221909086957905,0.0403030700886279,NA,0.0712235498519024
"5",0.116905573002374,0.0152791970399817,0.0808561491030456,NA,0.025769238295149,0.0479140643548195,NA,0.0780035354284968
"6",0.112579870836771,0.0171768287610482,0.0869712054753176,NA,0.0306971541638409,0.0476505537487321,NA,0.0882804687279205
"7",0.112093384471605,0.0102854849069213,0.0703284262421327,NA,0.0239460140304057,0.0497067723250418,NA,0.0875966842939688
"8",0.121962153576483,0.00877660742866306,0.0645826326240382,NA,0.0215974973332041,0.0458230046948627,NA,0.0760841749354652
"167",0.155853467008679,0.0186308884159091,0.0881841012355149,NA,0.0434608534203134,0.0523645278520534,NA,0.0780415962756012
"168",0.106251070760522,0.0151303464627862,0.0861209191543415,NA,0.0548391177497042,0.0546656014801088,NA,0.0803543056159807
"169",0.094893349523271,0.0129299915978009,0.0861536691425799,NA,0.0548260875595162,0.0563396705056674,NA,0.0856469675561496
"170",0.0999031262746493,0.0136130030678562,0.0878767974020577,NA,0.0587509954176635,0.0551144535990702,NA,0.0836455740489782
"171",0.0926862247813516,0.0100889493160177,0.0889852527788966,NA,0.0552994054894664,0.0492112556563392,NA,0.0846354506944744
"172",0.108860489205456,0.0123100201459208,0.0881336281416638,NA,0.0628043375683233,0.0520107782066672,NA,0.0862826971895228
"173",0.106430810144489,0.0123079828984546,0.0855642298673415,NA,0.0611237260438562,0.0525006684669356,NA,0.0843084597803635
"174",0.109334178998965,0.0125998809522136,0.0822267418734182,NA,0.0626350880633871,0.0546514130699351,NA,0.0915496176970979
"175",0.110886509199974,0.0127132617935707,0.0836934405120693,NA,0.0641806943125398,0.0532290900290853,NA,0.0945541948179437
"176",0.0969237302159951,0.0125754545409541,0.079824621303615,NA,0.0597703492818299,0.0548988536844717,NA,0.088613822307
"177",0.0848491889123776,0.0130641320015463,0.0823391873635182,NA,0.0524182976192936,0.0549473341684118,NA,0.0681510551539106
"178",0.0870087423206488,0.0110234968319811,0.078320566140887,NA,0.0554324844786876,0.051499959109956,NA,0.0761163137880055
"179",0.0886297432470269,0.0130977814541437,0.0816049209031664,NA,0.058206315782873,0.052494875642968,NA,0.0830948292687396
"180",0.0813910192467398,0.0134921348196134,0.0805072889104258,NA,0.0528559616974489,0.0510266278541097,NA,0.0891172690880763
"181",0.0852993889963326,0.0143058518629194,0.0781283345267388,NA,0.0453454744461892,0.0531065972187509,NA,0.0698749973950004
"182",0.0846312212700434,0.0128842409808528,0.0829437923414136,NA,0.0589124224092278,0.0609881374951992,NA,0.107629538391332
"183",0.0762185552053216,0.00994773371700528,0.0952726598201157,NA,0.0551207806734157,0.0518144667445965,NA,0.0891043203237487
"184",0.166546674166401,0.0189277135307524,0.0967648767752105,NA,0.0155875584574474,0.0388670542493345,NA,0.0770512094872022
"185",0.153792831078464,0.021276359607743,0.100006135592094,NA,0.0187792546878274,0.0396075922011805,NA,0.0659434150180598
"186",0.13675050506377,0.0190195509664051,0.0954323431506616,NA,0.0182470292731914,0.0416089502668627,NA,0.067213177503024
"187",0.145512822247733,0.0201449904618282,0.0956410361419025,NA,0.015818261103526,0.042966610883813,NA,0.0778173587974349
"188",0.139125485356636,0.0253020431885055,0.106898127756551,NA,0.0122724461112882,0.0420786079439831,NA,0.0719030291568739
"189",0.134947942184208,0.0260945194079645,0.0799769569427505,NA,0.0157532480049008,0.0477213771394734,NA,0.0859457420923056
"190",0.1215491979795,0.0244004252961202,0.0934835124223141,NA,0.0144078080878759,0.0481360811445947,NA,0.0874563963807209
"191",0.122321956563344,0.0251683525055818,0.102981220475106,NA,0.0171761853971862,0.0488217708715633,NA,0.0847572783852439
"192",0.12720938492767,0.0288586912611754,0.101721447684626,NA,0.019401762984656,0.0438199849812639,NA,0.0688089406921814
"193",0.117412999134653,0.0289050172009827,0.113548303455912,NA,0.0193480511069631,0.0409347830142687,NA,0.0746903627999305
"194",0.111227130419507,0.0263332088822947,0.103209149726087,NA,0.016630046035101,0.0442071959047933,NA,0.0778670317465293
"195",0.104050086800937,0.0248401171336398,0.109705651974082,NA,0.0186554562835272,0.044373748827491,NA,0.0827356015239266
