"","carb","arom15","arom16","trough16","acids","aliph28","trough28","aliph29"
"1",0.00056748820960918,9.03628383955836e-05,0.000476888770680974,0.000119204981210317,0.000199697767052344,0.000254291202320831,0.000191270856749327,0.000417241905370437
"2",0.00101167668568626,9.05085021288502e-05,0.00035804152761823,0.00015322159122701,0.000319529065605026,0.000290608259495996,0.000220619719788899,0.000474003405735255
"3",0.000502167516288876,5.23954906650582e-05,0.000379957372278954,0.000146571216125895,0.000294741097546471,0.000108986015865354,8.3147022080505e-05,0.000193953460585029
"4",0.000703258557321979,6.15493923707058e-05,0.000402017631468518,0.000162019816307959,0.00028687339315501,0.000495705750474158,0.000300726361414754,0.000789475358302662
"5",0.000988780898140562,0.000112353844699797,0.000394463419965558,0.000140803999198143,0.000251786208942446,0.000230399074127744,0.000180918856345362,0.000378376592586612
"6",0.000889727789430531,9.04919123208653e-05,0.000414143381376194,0.000132125728993025,0.00022526157910339,0.000179884218057155,0.00014382026324922,0.000306502391317587
"7",0.000819572571345646,5.99516107099183e-05,0.000424090653427443,0.00012649041346446,0.000210477455498302,0.000361127411450777,0.000231909323901229,0.000586923787300589
"8",0.000925503462537245,0.000105632441356563,0.00037674402862649,0.000168088281444634,0.000497914789235044,0.000668162114383171,0.000337402701339943,0.000993304692450093
"9",0.000913250054529031,0.000113605127123872,0.000333272898552211,9.1608771383767e-05,0.000272178908878295,0.000175399582229525,0.000155775961323308,0.000277927571272445
"10",0.000926938221059985,0.000109267571901202,0.000463385583130978,0.000127866857140275,0.000277885756288887,0.00026412180962146,0.000186460808815323,0.000414051419492766
"11",0.000995557186336744,1.74565287063574e-05,0.000350625070091611,0.000186481392699055,0.00023950937756766,0.000227425771295893,0.00018410331838115,0.000379814537736208
"12",0.000996540900044759,1.48886680250776e-05,0.000333014929046375,0.000154266370318993,0.000222397231572154,0.000171667993670539,0.000157306268141712,0.00029365762639834
"13",0.00112494265760681,3.74421942783161e-05,0.000302970741446641,0.000183593696437626,0.00024187248364153,0.000192726202178527,0.000170604332060996,0.000324480261192136
"14",0.00108817109447302,9.16846118170061e-05,0.000285260784293628,0.000172088008118012,0.00030116111368999,0.000202146430383977,0.000199595777921304,0.000343709189993735
"15",0.00119608402231788,7.28718462789653e-05,0.00025444052426304,0.000183896673880804,0.000273796105067075,0.000172446077554287,0.000179383589700769,0.000301257348502494
"16",0.00109137091399557,8.05136964574761e-05,0.000317513801795066,0.000216220532193536,0.000278561131765664,0.000182395269232271,0.000166539082654762,0.000303068888919691
"17",0.0010581476904182,5.4476856875495e-05,0.000401420709341509,3.54988183279372e-05,0.000122494548804245,0.000216536157405367,0.00018112331356164,0.000340400793932118
"18",0.000905088346924202,7.49637129539097e-05,0.000488876536599982,1.23042890224414e-05,0.000104015993725946,0.000226037404355207,0.000192448903870746,0.000384342856297682
"19",0.00104737363874408,5.66511219182949e-05,0.000386087615487999,4.24751009908962e-05,0.000118760970706244,0.000250450816125567,0.000202314618754977,0.000399406186423238
"20",0.00107028991375618,4.38537992216217e-05,0.000390759042372052,7.0429800784141e-05,0.000116375034007737,0.000213590660149868,0.000174079541898332,0.000328314457315801
"21",0.0010550378131807,5.94411358843438e-05,0.000333341673308214,9.65367046123647e-05,0.000149962846335295,0.000187871277652746,0.000174020147273936,0.000296736684230406
"22",0.00125675136909544,6.29436996442388e-05,0.000296594169600797,0.000168099185346407,0.000259591981751861,0.000204373003267493,0.00017482191661544,0.000312653864796657
"23",0.00107777960280679,5.04109919332647e-05,0.000333147063657439,7.60649207743933e-05,0.000136407733355909,0.000178656640922442,0.000164332196198518,0.000280414448950542
"24",0.000931805999948508,6.33295532670694e-05,0.000366663746385467,9.81962286994226e-05,0.000137639731931812,0.000210470312359512,0.000170472868360489,0.000331213507121035
"25",0.000708506139599994,7.84661434433569e-05,0.000392274444431041,0.000137480309034071,0.000220134045372189,0.000325164485289701,0.000241772374120638,0.000526544936918799
"26",0.000617613437305054,0.000138477139083354,0.000309600968350841,0.000241494350251192,0.000305516671610261,0.000330810517991293,0.000253634810416352,0.000526642455902507
"27",0.000576707145617906,0.000141663168478828,0.000384820936561079,0.000146584416212259,0.000371909550216783,0.000839010143560004,0.000353166851478619,0.00117966253764239
